"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72565003017","2025-01-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  24.1","24","  14.2","24","1022.5","23","999.9"," 0","  9.2","24","  7.7","24"," 14.0","999.9","  41.0"," ","  10.9"," "," 0.04","G","999.9","001000"
"72565003017","2025-01-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  32.2","24","  15.9","24","1019.2","24","999.9"," 0"," 10.0","24","  6.8","24"," 11.1","999.9","  50.0"," ","  10.9"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  29.1","24","  20.3","24","1022.6","16","999.9"," 0","  5.4","24","  5.1","24","  9.9"," 15.0","  50.0"," ","  18.0"," "," 0.00","I","999.9","100000"
"72565003017","2025-01-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  23.8","24","  19.2","24","1016.7","17","999.9"," 0","  3.9","24","  4.6","24"," 12.0","999.9","  50.0"," ","  18.0"," "," 0.02","A","999.9","101000"
"72565003017","2025-01-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  18.1","24","  13.6","24","1021.3","13","999.9"," 0","  6.2","24","  4.3","24"," 11.1","999.9","  27.0"," ","  10.9"," "," 0.00","H","999.9","101000"
"72565003017","2025-01-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  24.0","24","  16.4","24","1025.4","24","999.9"," 0"," 10.0","24","  8.1","24"," 14.0"," 19.0","  37.0"," ","  10.9"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-07","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  23.5","24","  19.2","24","1029.1","13","999.9"," 0","  4.2","24","  7.3","24"," 14.0","999.9","  37.0"," ","  16.0"," "," 0.10","G","999.9","001000"
"72565003017","2025-01-08","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  20.3","24","  10.9","24","1030.5","24","999.9"," 0"," 10.0","24","  9.5","24"," 15.0","999.9","  39.9"," ","   6.1"," "," 0.09","G","999.9","000000"
"72565003017","2025-01-09","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  25.9","24","  16.5","24","1021.1","20","999.9"," 0","  8.2","24"," 13.5","24"," 28.0"," 42.0","  39.9"," ","   6.1"," "," 0.00","G","999.9","001000"
"72565003017","2025-01-10","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  22.8","24","   9.0","24","1024.3","24","999.9"," 0"," 10.0","24"," 10.5","24"," 17.1","999.9","  41.0"," ","  14.0"," "," 0.00","A","999.9","000000"
"72565003017","2025-01-11","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  37.1","24","  20.0","24","1006.8","24","999.9"," 0"," 10.0","24"," 10.9","24"," 18.1"," 33.0","  45.0","*","  30.0","*"," 0.00","I","999.9","000000"
"72565003017","2025-01-12","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  28.8","24","  12.6","24","1015.9","24","999.9"," 0"," 10.0","24","  5.9","24","  9.9","999.9","  45.0"," ","  19.9"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-13","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  25.3","24","  10.9","24","1022.7","24","999.9"," 0"," 10.0","24","  8.5","24"," 12.0","999.9","  39.0"," ","  16.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-14","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  24.7","24","   7.0","24","1025.6","24","999.9"," 0"," 10.0","24","  7.9","24"," 12.0","999.9","  39.0"," ","   9.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-15","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  30.2","24","   8.6","24","1027.8","24","999.9"," 0"," 10.0","24","  7.5","24"," 12.0","999.9","  48.9"," ","   9.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-16","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.6","24","  16.3","24","1023.7","24","999.9"," 0"," 10.0","24","  7.1","24"," 12.0","999.9","  61.0"," ","  19.9"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-17","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  40.3","24","  15.3","24","1004.6","24","999.9"," 0","  9.7","24"," 11.1","24"," 27.0"," 36.9","  61.0"," ","  24.1"," "," 0.00","H","999.9","001000"
"72565003017","2025-01-18","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  15.9","24","   9.5","24","1021.5","18","999.9"," 0","  3.5","24"," 11.3","24"," 19.0"," 24.1","  27.0","*","  10.0","*"," 0.04","G","999.9","001000"
"72565003017","2025-01-19","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","   2.8","24","  -6.9","24","1030.2","24","999.9"," 0"," 10.0","24","  8.0","24"," 14.0","999.9","  19.0"," "," -11.0"," "," 0.03","G","999.9","000000"
"72565003017","2025-01-20","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","   4.4","24","  -2.7","24","1032.4","17","999.9"," 0","  5.5","24","  6.8","24"," 19.0"," 25.1","  19.0"," "," -11.0"," "," 0.04","G","999.9","001000"
"72565003017","2025-01-21","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  12.8","24","  -6.6","24","1029.3","24","999.9"," 0"," 10.0","24"," 11.7","24"," 20.0"," 32.1","  42.1"," "," -14.1"," "," 0.01","G","999.9","000000"
"72565003017","2025-01-22","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  27.5","24","   4.5","24","1021.7","22","999.9"," 0"," 10.0","24"," 15.1","24"," 22.0"," 29.9","  37.9","*","  18.0","*"," 0.00","G","999.9","000000"
"72565003017","2025-01-23","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  21.0","23","   3.8","23","1031.4","23","999.9"," 0"," 10.0","23","  5.7","23"," 13.0","999.9","  32.0"," ","  12.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-24","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  30.5","24","   9.5","24","1018.2","24","999.9"," 0"," 10.0","24","  9.5","24"," 15.0","999.9","  51.1"," ","  12.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-25","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  23.3","24","  16.6","24","1021.0","16","999.9"," 0","  5.8","24","  8.7","24"," 14.0","999.9","  33.1","*","  18.0","*"," 0.08","G","999.9","001000"
"72565003017","2025-01-26","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  17.5","24","  12.9","24","1027.3","18","999.9"," 0","  6.3","24","  6.8","24","  9.9","999.9","  28.0"," ","  14.0"," "," 0.08","G","999.9","001000"
"72565003017","2025-01-27","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  24.9","24","  12.2","24","1024.6","24","999.9"," 0"," 10.0","24","  6.6","24"," 13.0","999.9","  51.1"," ","  10.0"," "," 0.00","G","999.9","000000"
"72565003017","2025-01-28","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  32.4","24","  17.3","24","1019.1","24","999.9"," 0","  9.9","24","  7.2","24"," 13.0","999.9","  51.1"," ","  10.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-29","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  34.8","24","  16.9","24","1016.3","24","999.9"," 0"," 10.0","24","  6.2","24","  8.9","999.9","  48.9"," ","  19.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-01-30","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.6","24","  22.5","24","1009.6","23","999.9"," 0","  9.8","24","  7.5","24"," 13.0","999.9","  48.9"," ","  24.1"," "," 0.03","B","999.9","001000"
"72565003017","2025-01-31","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  39.0","24","  13.5","24","1015.8","24","999.9"," 0"," 10.0","24"," 10.8","24"," 17.1","999.9","  57.9"," ","  26.1"," "," 0.00","I","999.9","000000"
"72565003017","2025-02-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  46.3","24","  14.5","24","1009.4","24","999.9"," 0"," 10.0","24","  8.3","24"," 21.0","999.9","  57.9"," ","  26.1"," "," 0.00","I","999.9","000000"
"72565003017","2025-02-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  45.1","24","  24.5","24","1009.0","24","999.9"," 0"," 10.0","24","  8.3","24"," 15.0","999.9","  66.9"," ","  32.0"," "," 0.00","I","999.9","000000"
"72565003017","2025-02-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  53.7","24","  23.5","24","1007.0","24","999.9"," 0"," 10.0","24","  9.0","24"," 19.0","999.9","  68.0"," ","  33.1"," "," 0.00","I","999.9","000000"
