"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72565003017","1999-01-30","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  32.8","24","  20.2","24","1024.5","24","838.3","22","  9.9","24","  5.1","24","  8.9","999.9","  44.1"," ","  21.0"," "," 0.00","G","999.9","000000"
"72565003017","1999-01-31","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  35.0","24","  26.6","24","1020.3","23","835.3","24","  9.6","24","  5.2","24","  8.0","999.9","  46.0","*","  21.9","*"," 0.00","G","999.9","010000"
"72565003017","1999-02-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  33.1","24","  24.8","24","1011.3","24","827.7"," 4","  7.3","24","  6.3","24"," 15.9"," 25.1","  46.9"," ","  21.9"," "," 0.00","G","999.9","100000"
"72565003017","1999-02-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  33.5","24","  13.4","24","1015.6","24","831.6"," 4","  9.9","24"," 10.9","24"," 22.0"," 29.9","  54.0","*","  21.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  45.1","24","  12.2","24","1003.8","23","823.2"," 4","  9.9","24"," 16.0","24"," 28.0"," 39.0","  54.0"," ","  23.0"," "," 0.00","G","999.9","000000"
"72565003017","1999-02-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.3","24","  16.8","24","1013.1","24","830.6"," 4","  9.9","24","  8.7","24"," 15.0"," 22.0","  62.1","*","  23.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  45.0","24","  22.0","24","1006.9","24","825.7"," 4","  9.9","24","  8.6","24"," 18.1","999.9","  64.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72565003017","1999-02-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.8","24","  24.4","24","1013.1","24","830.4"," 4","  9.9","24","  7.0","24","  8.9","999.9","  52.0"," ","  24.1"," "," 0.00","G","999.9","000000"
"72565003017","1999-02-07","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  45.2","24","  20.8","24","1006.1","24","825.6"," 4","  9.9","24","  8.3","24"," 26.0"," 42.0","  64.0","*","  34.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-08","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  48.9","24","  22.9","24","1005.9","24","825.7"," 4","  9.9","24","  8.2","24"," 23.9"," 33.0","  64.9"," ","  32.0"," "," 0.00","G","999.9","000000"
"72565003017","1999-02-09","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  41.6","24","  17.1","24","1013.1","24","831.3"," 4","  9.9","24","  8.0","24"," 17.1"," 21.0","  69.1","*","  24.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-10","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  52.8","24","  19.3","24"," 996.8","23","820.1"," 4","  9.4","24"," 15.6","24"," 35.9"," 43.9","  66.9","*","  37.4","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-11","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  22.3","24","   7.4","24","1019.7","21","999.9"," 0","  7.4","24"," 19.7","24"," 29.9"," 41.0","  35.6","*","  14.0","*"," 0.12","G","  2.0","001000"
"72565003017","1999-02-12","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  26.6","24","   1.9","24","1031.2","24","841.7"," 4","  9.9","24","  8.9","24"," 15.0","999.9","  45.0","*","  14.0","*"," 0.00","G","  1.2","000000"
"72565003017","1999-02-13","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  42.1","24","  13.4","24","1027.9","24","842.7"," 4","  9.9","24"," 10.0","24"," 15.0","999.9","  66.0","*","  28.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-14","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  48.9","24","  11.3","24","1013.9","24","833.9"," 4","  9.9","24"," 12.9","24"," 18.1"," 22.0","  66.9","*","  36.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-15","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  38.5","24","  16.1","24","1010.6","24","828.5"," 4","  9.9","24","  8.6","24"," 15.0","999.9","  59.0","*","  28.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-16","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  30.2","24","  14.9","24","1017.9","24","832.7"," 4","  9.9","24","  8.3","24"," 19.0","999.9","  50.0","*","  12.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-17","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  37.5","24","  15.3","24","1009.7","24","827.8"," 4","  9.9","24","  8.9","24"," 20.0"," 26.0","  52.0"," ","  10.9"," "," 0.00","G","999.9","000000"
"72565003017","1999-02-18","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  35.6","24","   9.2","24","1011.3","23","827.5"," 4","  9.9","24"," 10.7","24"," 22.9"," 32.1","  51.1"," ","  17.1"," "," 0.00","G","999.9","000000"
"72565003017","1999-02-19","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  35.8","24","  11.8","24","1009.1","24","826.3"," 4","  9.9","24"," 10.9","24"," 27.0"," 33.0","  51.8","*","  24.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-20","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  33.2","24","   8.1","24","1020.7","23","834.2"," 4","  9.9","24","  7.7","24"," 22.9"," 28.0","  44.1","*","  21.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-21","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  28.3","24","  14.2","24","1026.6","24","840.4"," 4","  9.9","24","  9.2","24"," 18.1"," 22.9","  48.9","*","  15.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-22","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  34.9","24","  14.4","24","1009.6","21","825.7"," 4","  9.5","24"," 15.1","24"," 28.0"," 37.9","  50.0"," ","  14.0"," "," 0.03","G","999.9","101000"
"72565003017","1999-02-23","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  38.7","24","   7.2","24","1015.8","24","831.6"," 4","  9.9","24"," 11.8","24"," 21.0"," 25.1","  55.9"," ","  25.0"," "," 0.00","I","999.9","000000"
"72565003017","1999-02-24","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.0","23","  14.4","23","1015.1","23","999.9"," 0","  9.9","23","  7.7","23"," 12.0"," 18.1","  61.0","*","  33.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-25","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  47.3","24","  14.7","24","1011.6","24","831.4"," 4","  9.9","24","  7.4","24"," 13.0","999.9","  64.0","*","  34.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-26","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.0","24","   9.8","24","1005.1","24","825.3"," 4","  9.9","24","  8.7","24"," 19.0","999.9","  62.1","*","  23.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-27","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.3","24","   5.0","24","1014.6","24","830.6"," 4","  9.9","24"," 11.6","24"," 22.0"," 33.0","  52.0","*","  21.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-02-28","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.2","24","   9.3","24","1015.7","24","832.9"," 4","  9.9","24","  9.0","24"," 15.9"," 22.0","  64.0","*","  27.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  53.0","24","  15.4","24","1010.7","22","999.9"," 0","  9.9","24"," 13.8","24"," 27.0"," 30.9","  69.8","*","  42.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  38.1","24","  20.3","24","1014.8","20","999.9"," 0"," 10.0","24"," 11.3","24"," 20.0"," 28.0","  62.1","*","  24.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  36.1","24","   7.3","24","1015.1","24","831.9"," 4","  9.9","24","  7.7","24"," 15.0"," 15.9","  66.0","*","  16.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  40.8","23","  15.2","23","1003.4","23","999.9"," 0","  9.9","23","  6.5","23"," 11.1"," 14.0","  66.9"," ","  15.1"," "," 0.00","G","999.9","000000"
"72565003017","1999-03-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  31.8","24","  23.4","24","1011.2","20","999.9"," 0","  7.3","24","  9.1","24"," 20.0"," 25.1","  48.0","*","  19.0","*"," 0.11","G","  1.2","111000"
"72565003017","1999-03-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  28.4","24","  13.2","24","1023.4","24","836.0"," 4","  9.9","24","  9.6","24"," 20.0","999.9","  44.1","*","  19.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-07","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  32.6","24","  19.4","24","1013.2","24","830.2"," 4","  9.0","24","  9.4","24"," 18.1"," 22.9","  59.0","*","  19.9","*"," 0.00","G","999.9","100000"
"72565003017","1999-03-08","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  40.0","24","  23.7","24","1001.7","21","820.3"," 4","  8.8","24"," 10.6","24"," 22.9"," 26.0","  59.0"," ","  19.0"," "," 0.00","G","999.9","001000"
"72565003017","1999-03-09","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  35.7","24","  14.7","24","1010.8","24","828.2"," 4","  9.9","24","  8.2","24"," 15.9"," 21.0","  60.1","*","  21.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-10","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  43.4","24","  19.1","24","1007.4","24","825.6"," 4","  9.9","24","  6.5","24"," 12.0"," 14.0","  61.0"," ","  21.0"," "," 0.00","G","999.9","000000"
"72565003017","1999-03-11","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  34.7","24","  19.7","24","1014.9","24","831.8"," 4","  9.9","24"," 10.5","24"," 15.9"," 20.0","  48.9","*","  24.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-12","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  28.8","24","  23.3","24","1013.5","19","999.9"," 0","  6.1","24","  7.9","24"," 15.0","999.9","  45.0"," ","  24.1"," "," 0.00","G","999.9","101000"
"72565003017","1999-03-13","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  31.0","24","  22.2","24","1020.5","21","999.9"," 0","  7.0","24","  5.3","24","  8.9"," 15.9","  48.9","*","  19.9","*"," 0.08","G","999.9","101000"
"72565003017","1999-03-14","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.9","24","  20.0","24","1016.0","24","833.2"," 4","  9.9","24","  7.5","24"," 12.0","999.9","  66.0","*","  28.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-15","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  53.3","24","  17.3","24","1009.6","24","830.3"," 4","  9.9","24"," 10.5","24"," 15.9","999.9","  69.1","*","  44.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-16","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  55.0","24","  12.8","24","1003.3","24","825.7"," 4","  9.9","24"," 10.1","24"," 15.9"," 19.0","  71.1","*","  44.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-17","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  43.3","24","  14.1","24","1011.2","24","829.2"," 4","  9.9","24","  8.1","24"," 17.1","999.9","  66.0","*","  21.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-18","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  37.7","23","  13.5","23","1022.9","23","999.9"," 0","  9.9","23"," 10.9","23"," 18.1"," 25.1","  53.1","*","  25.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-19","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  40.8","24","  26.6","24","1021.6","24","837.8"," 4","  9.9","24","  6.9","24"," 12.0","999.9","  55.9"," ","  26.1"," "," 0.00","G","999.9","000000"
"72565003017","1999-03-20","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  46.2","24","  26.1","24","1022.3","24","838.7"," 4","  9.9","24","  7.5","24"," 12.0","999.9","  64.9","*","  30.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-21","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  50.8","24","  21.7","24","1012.7","23","833.5"," 4","  9.9","24","  8.0","24"," 19.0"," 25.1","  73.0","*","  33.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-22","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.4","24","  29.6","24","1009.4","21","999.9"," 0","  9.4","24","  9.4","24"," 24.1"," 29.9","  69.1","*","  30.2","*"," 0.00","G","999.9","100000"
"72565003017","1999-03-23","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.0","24","  26.4","24","1013.3","23","831.4"," 4","  9.9","24","  8.2","24"," 15.9","999.9","  62.1","*","  30.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-24","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  47.1","24","  26.7","24","1013.3","23","831.3"," 4","  9.8","24","  7.0","24"," 12.0"," 15.9","  63.0"," ","  30.0"," "," 0.00","G","999.9","000000"
"72565003017","1999-03-25","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  48.1","24","  29.8","24","1016.3","24","834.8"," 4","  9.9","24"," 11.5","24"," 21.0"," 28.0","  68.0","*","  35.1","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-26","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  51.3","24","  27.0","24","1007.7","24","829.0"," 4","  9.8","24"," 12.2","24"," 25.1"," 29.9","  73.0","*","  34.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-27","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  54.0","24","  26.6","24"," 999.9","22","822.3"," 4","  9.9","24"," 10.3","24"," 21.0"," 28.9","  75.0"," ","  33.1"," "," 0.00","G","999.9","000000"
"72565003017","1999-03-28","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  41.4","24","  19.7","24","1011.8","24","829.3"," 4","  9.8","24","  8.2","24"," 19.0"," 27.0","  57.9","*","  21.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-29","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  42.1","24","  15.5","24","1020.9","23","836.8"," 4","  9.9","24","  7.5","24"," 19.0"," 22.9","  66.9","*","  21.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-30","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  58.4","24","  16.2","24","1006.0","23","828.4"," 4","  9.9","24"," 17.3","24"," 25.1"," 30.9","  77.0","*","  46.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-03-31","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  57.1","24","   5.9","24"," 994.7","24","819.7"," 4","  9.9","24"," 12.1","24"," 22.0"," 32.1","  72.0","*","  39.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-04-01","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  43.0","24","  24.7","24"," 996.4","23","999.9"," 0","  9.9","24"," 10.1","24"," 21.0","999.9","  68.0","*","  32.0","*"," 0.00","G","999.9","000000"
"72565003017","1999-04-02","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  26.1","24","  23.1","24","1010.9","19","999.9"," 0","  3.3","24","  9.4","24"," 15.0","999.9","  35.1","*","  21.2","*"," 0.17","G","  3.1","101000"
"72565003017","1999-04-03","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  24.6","24","  20.2","24","1006.2","18","822.2"," 4","  7.8","24","  4.8","24","  8.9","999.9","  37.9","*","  16.0","*"," 0.13","G","  5.1","101000"
"72565003017","1999-04-04","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  34.3","24","  20.7","24","1006.6","24","823.2"," 4","  9.9","24","  8.3","24"," 22.9","999.9","  51.1","*","  23.0","*"," 0.00","G","  1.2","000000"
"72565003017","1999-04-05","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  38.4","24","  27.9","24","1005.8","23","999.9"," 0","  8.1","23","  9.4","24"," 18.1"," 25.1","  52.0"," ","  23.0"," "," 0.02","G","  2.0","111000"
"72565003017","1999-04-06","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  44.5","24","  24.0","24","1010.9","24","999.9"," 0","  9.9","24","  9.0","24"," 19.0"," 23.9","  66.9","*","  32.0","*"," 0.01","G","999.9","000000"
"72565003017","1999-04-07","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  54.9","24","  21.1","24","1009.5","24","830.0"," 4","  9.9","24"," 11.5","24"," 26.0"," 33.0","  71.1","*","  37.9","*"," 0.00","G","999.9","000000"
"72565003017","1999-04-08","39.84657","-104.65623","1647.2","DENVER INTERNATIONAL AIRPORT, CO US","  53.7","24","  21.4","24"," 997.1","23","999.9"," 0","  9.9","24"," 20.0","24"," 31.1"," 39.0","  72.0"," ","  35.1"," "," 0.00","G","999.9","000000"
